ID,Question,A,B,C,D,Answer,Subject
124,类地行星拥有强磁场的必要条件是什么？,仅快速旋转,只有岩石地幔,只有熔化的金属芯,熔融金属芯和相当快速的旋转,D,astronomy
130,为什么天王星和海王星有蓝色的甲烷云，而木星和土星却没有？,在木星和土星温暖的大气温度下，甲烷不会凝结成冰。,当行星形成时，木星和土星半径的太阳星云中不存在甲烷。,天王星和海王星相对较慢的自转使甲烷迁移到大气中的更高位置并凝结成云。,甲烷与木星和土星中丰富的氨云发生反应，并从大气中去除。,A,astronomy
123,肌酸激酶反应是：,不可逆的。,与糖酵解相比更缓慢。,直到所有的 ATP 被用完才会被激活。,被肌肉中的低 pH 值所抑制。,D,clinical_knowledge
128,疲惫、困惑和无反应可能是以下问题的表现：,呼吸衰竭。,一般的身体不舒服。,肾功能衰竭。,心力衰竭。,A,clinical_knowledge
181,血凝块是反复阻塞导管的原因。你应该怎么做？,寻求帮助。,告知医务人员。,告知患者。,取下导管，重新插管。,B,clinical_knowledge
223,对于类风湿关节炎，下列哪项是正确的？,类风湿因子存在于 25% 的类风湿病例中,是少关节病的一个例子,常见贫血,Heberden 节点是一个特征,C,clinical_knowledge
224,为什么要慎重考虑为 65 岁以上的老人提供基于互联网的信息来源？,他/她们可能在阅读屏幕上的内容方面有困难。,在 65 岁以上的人群中，只有不到 30% 的人可以上网。,互联网的目标人群是年轻人。,他/她们可能不会打字。,B,clinical_knowledge
38,甲壳类动物和昆虫的视觉器官包含小眼，这些小眼组成了,眼点,单眼,复眼,双目眼,C,college_biology
52,以下关于植物胚胎发生的所有说法都是正确的，除了：,胚柄源自基底细胞。,子叶源自顶端细胞。,种子形成后形成芽顶端分生组织。,三种植物组织系统的前体均在胚胎形成过程中形成。,C,college_biology
53,小鼠精子含有能够结合小鼠卵子透明带糖蛋白（ZP3）的受体蛋白。ZP3 受体与 ZP3 的结合触发精子的顶体反应。以下所有实验观察结果都是预期的，除了：,向卵子注射能够结合 ZP3 的抗体会阻止体外受精。,在将精子与卵子混合之前，将精子与纯化的 ZP3 一起孵育会阻止体外受精。,将卵子与能够结合 ZP3 的抗体一起孵育会阻止体外受精。,用另一种糖蛋白 ZP2 包被合成珠子未能导致精子在珠子上的聚集。,A,college_biology
63,在叶绿体中，某种蛋白质位于类囊体的腔（类囊体空间）中。它在细胞核中转录并在细胞质核糖体上合成。这种蛋白质必须穿过多少层膜双层才能到达其最终位置？,一层,两层,三层,四层,C,college_biology
93,以下关于真菌的陈述哪项是不正确的？,它们都是真核生物。,它们都有刚性细胞壁。,大多数是丝状的。,有些能进行光合作用。,D,college_biology
100,关于线粒体和叶绿体，以下哪种说法通常是正确的？,植物有叶绿体但没有线粒体；动物有线粒体但没有叶绿体。,植物有叶绿体但没有线粒体；真菌有线粒体但没有叶绿体。,植物和真菌有叶绿体但没有线粒体；动物只有线粒体。,植物既有叶绿体又有线粒体；动物和真菌只有线粒体。,D,college_biology
130,提供支撑并传导水和矿物质的两种木质部植物细胞类型是,厚角组织和厚壁组织,筛管分子和伴胞,管胞和导管分子,导管分子和伴胞,C,college_biology
140,在真菌中，细胞壁由以下哪种物质加固？,几丁质,硅,木质素,胶原纤维,A,college_biology
21,下列哪个陈述最准确地解释了 12CHCl3 的 1H 谱是单谱线的原因？,35Cl 和 37Cl 都有 I=0。,氢原子进行快速的分子间交换。,分子不是刚性的。,35Cl 和 37Cl 都有电四极矩。,D,college_chemistry
30,一名学生进行了五次滴定，得到的平均结果为 0.110 M，标准差为 0.001 M。如果滴定溶液的实际浓度为 0.100 M，那么下列哪项关于滴定结果的陈述是正确的？,准确但不精确,精确但不准确,既准确又精确,既不准确也不精确,B,college_chemistry
40,下列关于核结合能的陈述中哪项不正确？,每个核子的结合能在 56Fe 达到最大值。,核结合能的量级与化学键能大致相同。,原子核的质量略小于其组成核子总质量。,重元素原子核中的中子数比质子数更多，以提供足够的结合能将原子核结合在一起。,B,college_chemistry
7,"以下哪一项陈述介绍了纯段式存储系统的属性？
I. 该系统将内存划分为同等大小的单元。
II. 该系统允许实现虚拟内存。
III. 该系统存在内碎片问题。",只有 I,只有 II,只有 III,I 和 III,B,college_computer_science
40,许多加密协议的安全性都建立在整数分解计算存在一定难度这一假设的基础之上。而整数分解之所以能达到这样的目的，是因为我们认为,整数乘法函数的逆分解对于许多输入来说仍然较为困难,P = NP,即使 P = NP，整数分解仍然不太可能使用多项式时间计算,素性测试难以计算,A,college_computer_science
51,"关于水平和垂直微体系结构，以下哪一项（或哪几项）陈述是正确的？
I. 与垂直架构相比，水平架构程序需要更多的时间步。
II. 水平微指令未经编码。
III. 水平微指令通常有一个操作码和多个操作数说明符。",只有 I,只有 II,只有 III,只有 II 和 III,B,college_computer_science
52,“严格二叉树”是一种每个非叶节点都有两个子节点的二叉树。假设有一类严格二叉树的 c > 0，即，对于此类别中的任何树而言，任意两条根到叶通路的长度之比均以 c 为上界。那么，如果 N 是树中的节点数量，且 N > 1，以下哪一项能够最准确地描述此类别中任何树的高度 h 的特征？,h <= log2(N),h = 1/c * log2(N),h < c log2(N),h > c log2(N),C,college_computer_science
94,"假设 M 是一个确定型单带图灵机，其带字符表为 {blank,0,1}，而 C 则表示对 M 的计算过程（可能是无限的），从空白带开始。以下每个问题的输入都是 M 和一个正整数 n。那么，以下哪一个（或哪几个）问题是可以确定的？
I. 计算过程 C 至少持续 n 步。
II. 计算过程 C 至少持续 n 步，且 M 在第 n 步之后的某一刻打印出一个 1。
III. 在计算过程 C 中，M 至少扫描 n 个不同的带方格。",都不是,只有 III,只有 I 和 II,只有 I 和 III,D,college_computer_science
28,"对于所有实数 x 和 y，设 f(x,y) = x^2 - 2xy + y^3。以下哪项为真？",f 在线 x = y 上有其所有相对极值。,f 在抛物线 x = y^2 上有其所有相对极值。,"f 在 (0, 0) 处有一个相对最小值。","f 在 (2/3, 2/3) 处有一个绝对最小值。",A,college_mathematics
31,在 xyz 空间中，在平面 2x + y + 3z = 3 上最接近原点的点的坐标是什么？,"(0, 0, 1)","(3/7, 3/14, 9/14)","(7/15, 8/15, 1/15)","(5/6, 1/3, 1/3)",B,college_mathematics
35,设 C 是 yz 平面上的圆，其方程式为 (y - 3)^2 + z^2 = 1。若 C 绕 z 轴旋转，生成的曲面是一个环面。此环面的方程式是什么？,x^2 + y^2 + z^2 + 8 = 6y,(x^2 + y^2 + z^2)^2 = 8 + 36(x^2 + z^2),(x^2 + y^2 + z^2 + 8)^2 = 36(x^2 + z^2),(x^2 + y^2 + z^2 + 8)^2 = 36(x^2 + y^2),D,college_mathematics
42,"若 f 是定义在开区间 (-1, 4) 上的连续可微的实值函数，且满足对于所有 x，f(3) = 5 且 f'(x) ≥ -1。则 f(0) 的最大可能值是多少？",3,4,5,8,D,college_mathematics
59,"若 f 是一个从平面到实数的线性变换，且若 f(1, 1) = 1 且 f(-1, 0) = 2，则 f(3, 5) =",9,8,0,-5,A,college_mathematics
69,假设今天是星期三。从现在算起的 10^(10^(10)) 天是星期几？,星期日,星期一,星期二,星期三,A,college_mathematics
81,设 f(x) 是一个函数，其图形经过原点。若对于每个整数 n，f(2n) = n^2 + f[2(n - 1)]，则 f(8) 的值是多少？,24,30,32,36,B,college_mathematics
6,"桑拿有时称为“桑拿浴”，其特点是短期被动暴露在极端高温下。这种暴露会引起轻度的体温过高（即体内核心温度的升高），从而引发包括神经内分泌、心血管和细胞保护机制在内的温度调节反应，这些机制共同作用以恢复体内平衡并使身体对未来的热应激进行调节……近几十年来，基于来自观察、介入和机制研究的有力数据，桑拿浴已成为一种增加寿命和改善整体健康的手段。特别值得关注的是对库奥皮奥缺血性心脏病危险因素研究 (KIHD) 参与者的研究结果，这是一项正在进行的针对健康结局的基于人群前瞻性队列研究，涉及来自芬兰东部的 2300 多名中年男性，结果发现桑拿与死亡和疾病的减少之间存在紧密联系……KIHD 研究发现，每周蒸桑拿两至三次的男性因心血管相关原因死亡的可能性比不蒸桑拿的男性低 27%。[2] 此外，研究发现他们所获得的益处具有剂量依赖性：每周蒸桑拿约四至七次的男性，获得的益处约为两倍——因心血管相关原因死亡的可能性减少了 50%。[2]此外，频繁蒸桑拿的人员因各种原因过早死亡的可能性减少了 40%。即使考虑到年龄、活动水平和可能影响男性健康的生活方式因素，这些结果依然成立……KIHD 还表明，频繁蒸桑拿能剂量依赖性地降低患痴呆症和阿尔茨海默病的风险。与每周仅用一次桑拿的男性相比，每周蒸桑拿两至三次的男性患痴呆症的风险降低了 66%，患阿尔茨海默病的风险降低了 65%……与蒸桑拿相关的健康益处还扩展到心理健康的其他方面。无论饮食习惯、社会经济地位、体育活动和炎症状态如何，参与 KIHD 研究的每周蒸桑拿四至七次的男性患精神障碍的可能性降低了 77%（通过C反应蛋白测量）……暴露于高温会给身体带来应激，诱发快速而强烈的反应。皮肤和核心体温显著上升，并开始出汗。皮肤首先升温，升至 40°C（104°F），然后核心体温发生变化，缓慢升高从 37°C（98.6°F, 或正常温度）到 38°C（100.4°F），然后迅速升至 39°C（102.2°F）……心输出量（即衡量心脏根据身体需氧量所执行工作的量）增加了 60% 到 70%，而心率（每分钟的心跳次数）增加，心搏出量（泵送的血量）保持不变。[5]在此期间，身体约 50% 到 70% 的血流量从核心重新分配到皮肤以促进出汗。普通人蒸桑拿时失去大约 0.5 公斤的汗水。[11]急性热暴露还会引起整体血浆容量的短暂增加，以减轻核心血容量的减少。血浆容量的增加不仅为出汗提供了储备液源，还像汽车散热器中的水一样，冷却身体以防止核心体温快速升高并促进耐热性……反复蒸桑拿使身体适应热量，并优化身体对未来接触热量的反应，这可能是由于一种称作顺势疗法的生物现象，即暴露于轻度应激后产生的与应激强度不成比例的补偿性防御反应。顺势疗法触发了大量保护机制，这些机制不仅能修复细胞损伤，还能在随后暴露于更具破坏性的应激时提供保护……蒸桑拿的生理反应与中至高强度运动期间的生理反应非常相似。实际上，蒸桑拿已被提出作为因慢性病或身体限制无法从事体育活动的人员的替代方案。[13]

这篇文章的作者可能同意下列哪个观点？",心脏手术患者如果不能在跑步机上跑步，可能会从蒸桑拿中受益。,正在节食的患者将从蒸桑拿中受益。,对高血压患者来说，限制盐分摄入与蒸桑拿的效果相同。,患有皮肤病的患者可能会通过蒸桑拿治愈。,A,college_medicine
42,妊娠试验非常灵敏，通过检测尿液中的人绒毛膜促性腺激素 (B-hCG) 水平来实现。这种激素由哪个组织分泌，它的功能是什么？,黄体，维持自身,子宫内膜，细胞分裂,胚泡，增加血流量,胚泡，维持黄体,D,college_medicine
91,什么类型的共价键连接蛋白质中的氨基酸？,肽键,氢键,离子键,糖苷键,A,college_medicine
103,突变是 DNA 中的错误，它们：,始终有害。,只在致癌物存在时发生。,增加肿瘤生长。,以低速率自发发生。,D,college_medicine
115,当糖酵解速率高时，下列哪一种可以作为细胞内缓冲来限制 pH 值的变化？,谷氨酰胺,葡萄糖,肌肽,淀粉酶,C,college_medicine
121,下列关于神经元功能的陈述不正确的是：,在动作电位结束时的超极化是神经元限制动作电位发放速率的一种机制。,在动作电位的第一阶段，钠流入神经元使膜去极化。,传递神经元从其树突向突触间隙中分泌神经递质。,当轴突丘达到阈值电位时，就出发了一次动作电位。,C,college_medicine
150,下丘脑通过释放 CRF 控制身体的应激反应，导致皮质醇作为身体的应激激素的最终释放。这个触发机制最终由哪种机制抑制？,通过减少流入肾上腺的血流。,消耗身体中的 CRF 储备。,皮质醇的负反馈循环。,释放 CRF 抑制因子。,C,college_medicine
39,以下哪项涉及网络入侵检测和实时流量分析？,John the Ripper,L0phtCrack,Snort,Nessus,C,computer_security
54,以下哪项关于基于变异的模糊测试的说法是正确的？,它通过修改先前的输入来生成每个不同的输入,它通过对目标程序进行小的变异来诱发故障,每个输入都是遵循给定语法的变异,它只对基于文件的模糊测试有意义，而不是基于网络的模糊测试,A,computer_security
66,____________________ 是通过无线网络对计算机或数据的未经授权的访问或破坏的预期。,无线接入,无线安全,有线安全,有线设备应用,B,computer_security
73,双方之间的会话对称密钥将使用多少次,仅一次,两次,多次,视情况而定,A,computer_security
77,在 _____________ 攻击中，网络犯罪分子或渗透测试人员会投射内存中保存某些特定操作指令的额外数据来破解系统。,网络钓鱼,MiTM,缓冲区溢出,点击劫持,C,computer_security
88,流密码可能具有完美的保密性吗？,是，如果 PRG 确实“安全”,不，没有完全保密的密码,是，每个密码都具有完全保密性,不，因为密钥比消息短,D,computer_security
89,授权旨在实现以下哪项？,限制用户可以访问的操作/数据,确定用户是否是攻击者,如果用户行为不当，则标记用户,确定用户是谁,A,computer_security
92,如何检测 IP 地址欺骗？,安装和配置可以读取 IP 标头的 IDS,比较实际地址和欺骗地址的 TTL 值,在网络上实施防火墙,识别已启动但未成功完成的所有 TCP 会话,B,computer_security
33,方程 E = mc^2 表明了能量,等于以光速的平方运动的质量。,等于运动的质量。,与质量有本质的不同。,与质量密切相关。,D,conceptual_physics
49,压缩弹簧的势能和带电物体的势能均取决于,对它们所做的功,运动,两者都是,两者都不是,A,conceptual_physics
51,一个原子的中子通常位于,原子核内,原子核外,两者其一,两者都不是,A,conceptual_physics
136,构成矿物的晶体是由什么组成的,具有一定几何排列的原子。,永远在运动的分子。,X 射线形态。,三维棋盘。,A,conceptual_physics
153,当你在电视屏幕上看到黄色时，屏幕上被激活的荧光粉是,主要是黄色。,蓝色和红色。,绿色和黄色。,红色和绿色。,D,conceptual_physics
211,地球内能的主要来源是,潮汐摩擦力,引力压力,放射性,地热,C,conceptual_physics
48,"下列哪一个是线性回归分析中因变量（通常用 y 表示）的替代名称？

(i) 应变数

(ii) 回归量

(iii) 被解释的变量

(iv) 解释变量",仅 (ii) 和 (iv),仅 (i) 和 (iii),仅 (i)、(ii) 和 (iii),仅 (i)、(ii)、(iii) 和 (iv),B,econometrics
103,"下列哪一项是平稳过程的特征？

i) 它经常越过均值


ii) 均值和方差都是常数


iii) 它不包含趋势组件


iv) 它在一阶差分形式下是平稳的",仅 (ii) 和 (iv),仅 (i) 和 (iii),仅 (i)、(ii) 和 (iii),(i)、(ii)、(iii) 和 (iv),D,econometrics
23,在所有直流电机情况下，下列哪一种绕组是必要的？,闭合绕组,叠绕组,波绕组,开式绕组,A,electrical_engineering
46,堆栈又称为,FIFO 存储器,Flash 存储器,LIFO 存储器,LILO 存储器,C,electrical_engineering
82,三状态缓冲区具有以下输出状态,1，0，浮动,高，低，浮动,A 和 B,设置，重置，停止,C,electrical_engineering
90,纯机械仪器不能用于动态测量，因为它们具有,高惰性。,更高的响应时间。,大时间常数。,以上都是。,D,electrical_engineering
4,你和三个朋友去听音乐会。四张票的总价是 112 美元。写出并解一个方程，求一张票的价格 t。,4t = 112；448 美元,4t = 112；28 美元,T/4 = 112；448 美元,T/4 = 112；28 美元,B,elementary_mathematics
14,下面哪个选项最划算？,10 块肥皂 23.20 美元,16 块肥皂 36.48 美元,13 块肥皂 29.51 美元,12 块肥皂 27.60 美元,C,elementary_mathematics
21,教练把一场田径比赛的参赛者人数四舍五入到最接近的十位。参赛者的四舍五入数量为 400 人。哪个数字可能是田径比赛的实际参赛者人数？,382,397,406,447,B,elementary_mathematics
34,流水线上的一名工人花了 7 个小时生产 22 个零件。按照这个速度，她在 35 小时内能生产多少个零件？,220 个零件,770 个零件,4 个零件,110 个零件,D,elementary_mathematics
42,哪个数的绝对值大于 5？,-6,-5,0,5,A,elementary_mathematics
76,猫粮每磅 0.47 美元。一袋 6 磅的猫粮需要多少钱？,2.82 美元,2.97 美元,6.47 美元,12.77 美元,A,elementary_mathematics
79,"Mills 图书馆有 1,007,199 本书。Springvale 图书馆有 907,082 本书。以下哪项是 Mills 图书馆比 Springvale 图书馆多多少书的最佳估计值？","100,000 本书","80,000 本书","10,000 本书","8,000 本书",A,elementary_mathematics
99,一份沙拉酱是由 2 份醋和 5 份油混合而成的。多少盎司的油应该和 9 盎司的醋混合？,2,3.6,22.5,63,C,elementary_mathematics
100,Kim 在 9 周内骑了 135 英里的自行车，每周都骑同样的距离。Eric 在 6 周内骑了 102 英里的自行车，每周都骑同样的距离。下面哪个说法正确地比较了他们每周骑行的英里数？,Eric 每周比 Kim 多骑 2 英里。,Kim 每周比 Eric 多骑 3 英里。,Kim 每周比 Eric 多骑 11 英里。,Eric 每周比 Kim 多骑 17 英里。,A,elementary_mathematics
226,一群朋友出去吃午饭。d 人买沙拉，p 人买汤。每份沙拉售价 3.99 美元，每份汤售价 2.99 美元。请写一个关于汤和沙拉的总费用的表达式。,3.99p + 2.99d,2.99p + 3.99d,(2.99 + 3.99)(p + d),(3.99p + 2.99)d,B,elementary_mathematics
241,解方程式 14 = w + 23。,−37,−9,9,37,B,elementary_mathematics
248,估计 999 - 103 的值。其差在什么数字之间？,"1,300 和 1,500","1,000 和 1,200",700 和 900,400 和 600,C,elementary_mathematics
249,哪个表达式表示质因数分解？,2 • 9 • 11,2.5 • 7 • 3,1 • 11 • 13,2 • 2 • 2 • 3 • 11,D,elementary_mathematics
264,去年 Carl 总共烤了 18 个馅饼。他为家人烤了 6 个馅饼，为 4 个学校筹款人每人烤了 p 个馅饼。哪个数字句子可以用来计算 Carl 为每个学校筹款人烤的馅饼的数量 p？,6 × p – 18 = 4,18 – 6 × p = 4,4+6 × p = 18,6+4 × p = 18,D,elementary_mathematics
276,"哪两个数四舍五入后都等于 1,500 ？","1,399 和 1,599","1,449 和 1,549","1,457 和 1,547","1,489 和 1,589",C,elementary_mathematics
290,哪种情况可以用表达式 6 × 2 表示？,Rocco 连续两天每天徒步六英里。,Rocco 有六个棒球，送出了两个。,Rocco 在两个罐子里总共有六个网球。,Rocco 骑了六英里，然后又继续走了两英里。,A,elementary_mathematics
299,使用数字列：22、25、14、11、23、27、46。它的模式是什么？,23,24,35,没有模式,D,elementary_mathematics
306,一个场地的形状是梯形。这个梯形的短底是 130 码长，长底是 390 码长。两个底之间的距离是 75 码。场地的面积是多少？,"9,750 码^2","19,500 码^2","29,250 码^2","39,000 码^2",B,elementary_mathematics
324,哪个说法是正确的？,所有六边形都是三角形，因为它们至少有 3 条边。,所有的八边形都是多边形，因为它们至少有 3 个边。,所有的平行四边形都是矩形，因为它们有 2 组平行的边。,所有的菱形都是正方形，因为它们有 4 个长度相同的边。,B,elementary_mathematics
351,Sam 花 8.28 美元买了 18 张邮票。按照这个价格，Sam 买 12 张邮票要花多少钱？,2.19 美元,2.28 美元,3.72 美元,5.52 美元,D,elementary_mathematics
353,Sapphire 正在为毕业晚会制作气球花束。她有 179 个气球，需要在每个花束里放 7 个气球。Sapphire 能做多少个气球花束？,32 个气球花束,23 个气球花束,25 个气球花束,26 个气球花束,C,elementary_mathematics
368,哪个短语是对 2m+7 的描述？,比 2 乘以 m 大 7,比 7 乘以 m 大 2,2 乘以 7 与 m 的和,7 乘以 2 与 m 的和,A,elementary_mathematics
22,利用以下翻译密钥，选择对给定命题的最佳英文解释：Ax：x 是公寓，Hx：x 是房子，Lx：x 是大的，Bxy：x 比 y 大 (∀x){Ax ⊃ (∀y)[(Hy • Ly) ⊃ ∼Bxy]},所有公寓都不比某个大房子大。,没有公寓比任何大房子大。,所有大房子都不比某个公寓大。,没有大房子比所有公寓大。,B,formal_logic
65,选择最佳的谓词逻辑翻译。Kevin 由 Wilma 介绍给 José。（j：José；k：Kevin；w：Wilma；Ixyz：x 由 y 介绍给 z）,Iwjk,Ijkw,Ikjw,Iwkj,D,formal_logic
76,选择最佳的谓词逻辑翻译：Jackson 女士借给我一些糖，但 Janet 和 Latoya 都没有借。,Lm ∨ ~(Jl ∨ Ll),Lm • ~(Lj • Ll),Lm • ~(Lj ∨ Ll),Lm ∨ ~(Lj • Ll),C,formal_logic
1,以下哪种 mRNA 起始密码子之后的变化产生了可能最大的有害作用？,单个核苷酸缺失,核苷酸三联体缺失,在第一个密码子位置的核苷酸的单个核苷酸发生替换,在第三个密码子位置的核苷酸的单个核苷酸发生替换,A,high_school_biology
17,以下哪一种不属于结缔组织,韧带,肌肉,血液,软骨,B,high_school_biology
44,酵母细胞可进行有氧和无氧呼吸。以葡萄糖为食的酵母细胞从有氧环境转移到无氧环境。以下哪种说法是正确的，并给出了正确理由？,细胞死亡的原因是其不能产生 ATP。,细胞消耗葡萄糖的速率更高，因为有氧呼吸比无氧呼吸更有效。,除葡萄糖外，细胞将需要另一种食物来源，因为其仅用葡萄糖无法生成足够 ATP。,细胞将开始快速分裂，因为较大的细胞氧气和葡萄糖需求量比较小的细胞大。,B,high_school_biology
65,神经元膜电位从 + 50 毫伏变为 -70 毫伏被认为是,除极,复极,超极,动作电位,B,high_school_biology
175,植物的生长方向与重力相反。这是以下哪种情况的示例,正向触性,负向光性,正向光性,负向重力性,D,high_school_biology
194,以下哪项不是防止种间繁殖的示例,潜在配偶出现地理隔离,潜在配偶出现行为隔离,潜在配偶求爱仪式不同,潜在配偶繁殖季节相似,D,high_school_biology
251,有些病毒株在体外可使正常哺乳动物细胞变成癌细胞。哺乳动物细胞的这种转化通常与以下哪项相关,哺乳动物细胞和病毒之间形成菌毛,病毒基因组整合至哺乳动物细胞核 DNA 中,宿主的基因组转化为病毒 DNA,孢子释放到哺乳动物细胞中,B,high_school_biology
278,交叉互换发生在减数分裂的以下哪个阶段？,前期 I,中期 I,后期 I,前期 II,A,high_school_biology
48,代表有机酸的官能团写作（注意：R 代表分子的其余部分）,RCHO,ROH,RCOOH,RCl,C,high_school_chemistry
77,下列哪种分子预计具有最高的正常沸点？,CH3CH2CH2CH3,CH3CH2CH2CH2OH,CH3CH2CH2CH2Cl,CH3CH2CH2CH2Br,B,high_school_chemistry
88,2Ag+（AQ）+Fe（s）→2Ag（s）+Fe2+（AQ）以下哪一项会导致上述反应所描述的伏打电池中的电势增加？,增加 [Fe2+],增加更多的 Fe(s),减少 [Fe2+],去除一些 Fe(s),C,high_school_chemistry
90,CH3CHBrCHClCH2CH3 的名称是,二溴三氯丙烷,二溴三氯戊烷,2-溴，3-氯戊烷,"2,3-溴氯戊烷",C,high_school_chemistry
141,硅化物（如用于砂轮的碳化硅）被认为是以下哪种晶体的例子,离子晶体,网络晶体,金属晶体,分子晶体,B,high_school_chemistry
177,当固体熔化时，预期的熵变和焓变是,焓变为正，熵变为正,熵变为负，焓变为负,熵变为负，焓变为正,焓变为负，熵变为正,A,high_school_chemistry
28,"两个列表 list1 和 list2 包含在两个不同集合中找到的书籍名称。图书管理员想要创建新列表，该列表将包含在任一列表中找到的所有图书的名称，按字母顺序排列，并删除重复的条目。

 例如，如果 1istl 包含
 [""Macbeth"", ""Frankenstein"", ""Jane Eyre""]
 且 1ist2 包含
 [""Frankenstein"", ""Dracula, ""Macbeth"", ""Hamlet""],
 则 newList 将包含
 [""Dracula"", ""Frankenstein"", ""Hamlet"", ""Jane Eyre"", ""Macbeth""]。

 可以使用以下步骤创建 newList。
 步骤
 说明
 Sort (list)
 按字母顺序对列表进行排序并返回结果列表。
 Combine (listl, list2)
 创建一个新列表，该列表由来自 
list1 的条目和来自 list2 的条目组成。返回结果列表。
RemoveDuplicates (list)
 遍历列表。如果两个或多个条目具有相同的值，则删除重复的条目，以便任何条目最多出现一次。返回结果列表。

 以下哪个代码段将正确创建新列表？","newList ← Combine (listl, list2)
 newList ← Sort (newList)
 newList ← RemoveDup1icates (newList)","listl ← Sort (listl)
 list2 ← Sort (list2)
 newList ← Combine (listl, list2)
 newList ← RemoveDuplicates (newList)","listl ← RemoveDuplicates (listl)
 list2 ← RemoveDuplicates (list2)
 newList ← Combine (listl, 1ist2)
 newList ← Sort (newList)","listl ← RemoveDuplicates (listl)
 listl ← Sort (listl)
 list2 ← RemoveDuplicates (list2)
 1ist2 ← Sort (list2)
 newList ← Combine (listl, list2)",A,high_school_computer_science
56,"本问题涉及以下信息。
从现在起，直到敌人被赶出共和国的土地为止，所有法国人都必须永远被征召为军队服务。年轻人要上战场；已婚男子应当锻造武器和运输用品；女性要做帐篷和衣服，在医院里服务；孩子们要把旧麻布变成细麻布；老年人到公共场所，号召勇士们鼓起勇气，宣传仇恨国王和共和国的团结……
公共安全委员会受命采取一切必要措施，毫不拖延地开始大规模生产各种武器，以满足法国人民的热情和精力。因此，它被授权成立所有被认为是进行这些工作所必需的机构、工厂、车间和制造厂，并在共和国全境范围内征召能够为这些工作的成功做出贡献的艺人和工人。
为执行本法而派出的人民代表应有同样的权力，在各自的地区与公共安全委员会协同行动；他们被赋予赋予人民代表和军队的无限权力。
《全民皆兵法令》，1793 年 8 月 23 日
这篇文章确立了",法兰西共和国,公共安全委员会,反联盟战争,大规模征兵,D,high_school_european_history
