ID,Question,A,B,C,D,Answer,Subject
23,以下关于非正规护理人员的哪个陈述是正确的（截至 2020 年）？,65 岁以上的人中有 50% 提供非正式护理。,65 岁以上的人中有六分之一提供某种形式的非正式护理。,不应将非正规护理人员纳入出院计划。,大多数非正式护理人员都是胜任和主动的。,B,clinical_knowledge
106,孩子的性别是由遗传什么决定的？,来自母亲的 X 染色体的数量。,X 染色体上的隐性等位基因。,来自母亲的一条 Y 染色体。,来自父亲的一条 Y 染色体。,D,clinical_knowledge
150,以下哪一组患者应使用早期预警评分(EWS)进行评估？,仅 60 岁以上的患者。,仅急诊科收治的患者。,仅在重症监护室/高度依赖病房的患者。,术前、术后出现急性不适的患者及大手术患者。,D,clinical_knowledge
179,对于持续 1-2 秒的强力收缩，初始能量来源为：,糖酵解。,肌酸磷酸化。,磷酸肌酸储存。,ATP 储存。,D,clinical_knowledge
181,血凝块是反复阻塞导管的原因。你应该怎么做？,寻求帮助。,告知医务人员。,告知患者。,取下导管，重新插管。,B,clinical_knowledge
184,新陈代谢是由什么决定的？,细胞中蛋白质的大小。,氨基酸可用性。,由遗传物质决定形成的蛋白质。,核糖核酸的氨基酸组成。,C,clinical_knowledge
200,血乳酸积累速率由什么因素决定？,肌肉乳酸生成率和肌肉乳酸排出率。,无氧糖酵解的速率。,肌肉摄取葡萄糖的速率。,乳酸出现率与乳酸清除率之间的差异。,D,clinical_knowledge
248,DNA 转录成信使 RNA 分子在何处/时发生？,核糖体上。,细胞质中。,细胞核中。,仅在细胞分裂的时。,C,clinical_knowledge
4,从单链 RNA 模板合成 RNA/DNA 杂交分子需要,DNA 或 RNA 引物和逆转录酶,DNA 或 RNA 引物和 DNA 聚合酶,仅核糖核酸酶,仅逆转录酶,A,college_biology
12,在瑞典，赤狐（Vulpes vulpes）严重限制了包括野兔在内的猎物种群。然而，赤狐种群有时会被一种致命的寄生虫疥螨攻击。当疥螨种群在某一地点增加时，野兔和赤狐种群在同一地点最可能如何反应？（假设野兔在该地点除赤狐外没有其他主要天敌）,赤狐和野兔种群都会减少。,赤狐和野兔种群都会增加。,赤狐种群会减少而野兔种群会增加。,赤狐种群会增加而野兔种群会减少。,C,college_biology
25,先驱物种在裸露基质（如岩石、沙地或冰碛物）中定植的过程被称为,风化作用,稳定演替,次生演替,原生演替,D,college_biology
43,在木质茎中作为气体交换场所的结构是,皮孔,顶芽,节,节间,A,college_biology
60,在最早的细胞形成过程中，以下哪个成分最有可能最先出现？,细胞核,质膜,线粒体,鞭毛,B,college_biology
74,以下有关空气相对于水的陈述哪项是正确的？,空气提供更多的物理支撑。,空气中氧气浓度更高。,空气对运动的阻力更大。,空气具有更高的热惯性。,B,college_biology
75,以下有关原生生物界的生物的说法中，哪项是正确的？,它们是真核生物。,它们包括蓝藻。,它们是异养生物。,它们的细胞壁由肽聚糖组成。,A,college_biology
128,植物根部产生的根压通过哪种方式使水进入根部,运输,粘附,渗透,毛细作用,C,college_biology
133,关键物种被认为对生态群落的结构和组成有深远的影响，因为它们,通过消除其他物种的食物资源来减少多样性,为食物网提供了基础,比群落中的大多数其他物种更丰富,可以防止优越的竞争者将劣势竞争者驱逐至局部灭绝,D,college_biology
136,携带产生灰身和正常翅膀表型的连锁基因的雌性果蝇与黑身和退化翅膀表型的雄性果蝇交配。后代中出现灰体退化翅蝇的最好解释是,杂交,独立分类,等位基因的分离,外显率,A,college_biology
140,在真菌中，细胞壁由以下哪种物质加固？,几丁质,硅,木质素,胶原纤维,A,college_biology
14,下列哪句最能准确解释自旋捕捉法常用于检测自由基中间体的原因？,自旋捕获法比 EPR 直接检测提供了更多的结构信息,自旋捕获法更加容易量化自由基中间体,自由基中间体的稳态浓度通常太低，无法使用 EPR 直接检测,自旋加合物的检测需要的能量比自由基中间体的直接检测更低,D,college_chemistry
89,在 0 ppm 时，[Ru(H2O)6]2+ 相对于 [Ru(CN)6]2- 的 99Ru 化学位移为 16050 ppm。[Ru(H2O)6]2+、[Ru(CN)6]2- 和 [Ru(NH3)6]2+ 的电子激发能分别为 18900、40000 和 25600 cm-1。假设化学位移差异由顺磁电流主导，确定 [Ru(NH3)6]2+ 的化学位移。,"7,530 ppm","8,090 ppm","11,070 ppm","14,840 ppm",B,college_chemistry
98,假设谱线不重叠，估算二甲基亚硝氧化物 (CH3)2NO•溶液的 EPR 光谱中的谱线数。,21,3,7,24,B,college_chemistry
29,以下哪一项不是位图图形的属性？,快速硬件用于高效地移动像素块。,可以实现逼真的光影效果。,所有线段都可以显示为直线。,可以使用纯色和纹理填充多边形。,C,college_computer_science
36,在以下排序算法中，哪一种算法的运行时间对输入的初始排序的依赖程度最低？,插入排序,快速排序,归并排序,选择排序,C,college_computer_science
13,一个大班将被分成几个团队，每个学生必须是一个团队的成员。然而，每个学生都有三个不喜欢的同学。学生之间的不喜欢不一定是相互的。若团队的规模不需要相等，则必须创建多少个团队，才能确保没有学生成为他们不喜欢的同学的队友？,4,7,10,13,B,college_mathematics
64,下列哪项非群？,加法下的整数,乘法下的非零整数,乘法下的非零实数,加法下的复数,B,college_mathematics
10,高氯酸（HClO4）被认为现存的最强酸之一。下列哪项说法是强酸的最准确描述？,Ka 小于 1,它们的外价电子层上有一个开放的电子点,它们有稳定的共轭碱,它们在水中保持结合状态。,C,college_medicine
12,一个道德放荡的青少年在一夜之间依次进行了下列行为：i) 与他的妹妹发生自愿性行为，ii) 在酒吧不给小费，iii) 与一个陌生女性发生非自愿性行为，iv) 在当地教堂的门口台阶上呕吐。这个青少年违反社会规范（最严重程度）的顺序依次是：,风俗、风俗、法律、风俗,禁忌、民俗、法律、禁忌,法律、民俗、民俗、民俗,禁忌、民俗、法律、风俗,D,college_medicine
27,一个物体放在倾斜角度 ?、重力加速度 g 的平面上，物体与平面之间的摩擦系数为 µ。下列哪个方程表示物体的加速度？,a = g sin ?,a = g (sin ? – cos ?),a = g (cos ? – µ sin ?),a = g (sin ? – µ cos ?),D,college_medicine
38,在肌肉收缩过程中，肌球蛋白和肌动蛋白之间的相互作用使每个肌节缩短。除了动力冲程外，肌肉收缩的哪个过程还需要 ATP？,原肌球蛋白-肌钙蛋白相互作用,肌球蛋白-肌动蛋白相互作用,钙-肌钙蛋白相互作用,肌球蛋白-肌动蛋白分离,D,college_medicine
49,"利用这个方程式计算，如果一个反应提供了 84 克乙烷，并且氧气是无限的，将会产生多少克二氧化碳（碳的原子量：12amu，氢的原子量：1amu，氧的原子量：16amu）？
﻿
乙烷气体转化为二氧化碳和水的未配平反应如下：

C2H4 + O2 —> CO2 + H2O",78g,528g,264g,156g,C,college_medicine
71,多长时间后，最大动态运动以有氧运动为主？,10 秒,30 秒,1 分钟,4 分钟,C,college_medicine
112,假设人体循环系统遵循伯努利流体动力学原理，下列哪个陈述最准确地比较了颈部毛细血管与右膝处的横截面积相同的毛细血管的血压？,由于压力头的增加，颈部的压力大于膝盖的压力。,由于根据连续性方程动压相等，颈部的压力等于膝盖的压力。,由于压力头的增加，膝盖的压力大于颈部的压力。,在不知道流体的密度和粘度的情况下，无法给出准确的比较。,C,college_medicine
113,碳酸氢钠的摄入可以提高中长跑的表现，其原理是：,提高细胞外液的 pH 值和缓冲能力，使氢离子更快地从肌肉中流出。,降低细胞外液的 pH 值和缓冲能力，使氢离子更快地从肌肉中流出。,提高细胞外液的 pH 值和缓冲能力，使氢离子更快地流入肌肉。,提高运动前肌肉 pH 值。,A,college_medicine
115,当糖酵解速率高时，下列哪一种可以作为细胞内缓冲来限制 pH 值的变化？,谷氨酰胺,葡萄糖,肌肽,淀粉酶,C,college_medicine
155,一位科学家使用小鼠模型来确定体内血液激素对高水平葡萄糖的反应，发现了一种以前未曾描述的新激素。根据他的数据，这种激素在执行功能时存在于细胞内外，增加细胞内核酸的数量，并来自一种含有四个羟基碳环的结构。这很可能被归类为哪种类型的激素？,酶,类固醇,肽,氨基酸,B,college_medicine
0,光子探测器的量子效率为 0.1。如果将 100 个光子依次送入探测器，探测器将检测到光子,平均 10 次，均方根偏差约为 4,平均 10 次，均方根偏差约为 3,平均 10 次，均方根偏差约为 1,平均 10 次，均方根偏差约为 0.1,B,college_physics
39,腔内平衡电磁波的能量可用于融化冰。如果腔体的开尔文温度增加两倍，则在固定时间内可融化的冰的质量将增加,2,4,8,16,D,college_physics
66,一根杆在静止系统中长 1.00 米。观察者必须以多快的速度平行于杆移动才能测量出其长度为 0.80 米？,0.50c,0.60c,0.70c,0.80c,B,college_physics
84,"双电离锂原子 Li++ (Z = 3, A = 7) 的发射光谱与氢原子的发射光谱相同，其中所有波长都",减少为原来的 1/9,减少为原来的 1/49,减少为原来的 1/81,增加了 9 倍,A,college_physics
4,以下哪项是远程特洛伊木马？,Troya,DaCryptic,BankerA,Game-Troj,A,computer_security
9,如果双方没有进行以下哪项操作，中间人攻击可能会危及 Diffie Hellman 方法的安全性,加入,认证,提交,共享,B,computer_security
17,什么是 Nmap？,它是一种扫描器，其工作原理是将数据包注入一系列地址，并根据响应推断这些地址上可能有哪些主机和服务,它是一种网络模糊测试工具,它是互联网的地图,它是一套用于脚本攻击的工具：探测、构造、编码、注入、等待响应,A,computer_security
28,假设您想在程序上使用模糊测试来尝试查找内存错误；以下哪项陈述是正确的？,您不应使用基于语法的模糊测试器，因为它遵守语法意味着它不会发现内存错误,使用地址清理器 (ASAN) 编译程序将使错误更难重现,使用地址清理器 (ASAN) 编译程序将使内存错误的来源更容易找到,模糊测试不会发现内存错误，它会发现崩溃和挂起,C,computer_security
32,"假设 Unix 没有提供在进程之间传递文件描述符的方法，但仍允许在 fork 和 exec 上从父进程继承文件描述符。如果没有文件描述符传递，OKWS 设计的哪些方面会崩溃？
1. 服务不可能获得与客户端 Web 浏览器的 TCP 连接。
2. okd 不可能以非 root 用户身份运行。",正确，正确,错误，错误,正确，错误,错误，正确,C,computer_security
50,使用 ____ 和 ______ 等编程语言开发的应用程序有这种常见的缓冲区溢出错误。,C，Ruby,Python，Ruby,C，C++,Tcl，C#,C,computer_security
80,__________ 是内存位置的连续段，用于包含一些数据，例如字符串或整数数组。,堆栈,队列,外部存储,缓冲区,D,computer_security
1,完全浸没在水中的物体总是排开它自己,重量的液体。,体积的液体。,密度的液体。,这些都是。,B,conceptual_physics
20,在真空中，物体没有,浮力,质量,重量,这些都是,A,conceptual_physics
52,海水呈现蓝绿色主要是由于光线没有被,吸收,反射,散射,折射,A,conceptual_physics
56,光线从一种介质折射进入另一种介质时，以下哪一项会发生变化？,仅速度,仅波长,速度和波长,两者都不是,C,conceptual_physics
114,随着系统熵增加，系统中的能量会,变得更有序,变得不那么有序,达到平衡,逐渐毁灭,B,conceptual_physics
117,电磁铁磁场强度的增强会受到两个因素的影响，它们是,电流增大，线圈减少,线圈直径加大，线圈数量增加,电流增大，使用铁等强铁磁性材料,使用空气芯而非铁芯，线圈直径加大,C,conceptual_physics
157,并联电路中连接的灯泡越多，电源中的电流会,越大。,越小。,保持不变。,需要更多信息。,A,conceptual_physics
168,电和磁相连形成,质量,能量,超高频声音,光,D,conceptual_physics
191,你让一个静止的小球掉落，它向下的加速度为 9.8 m/s^2。假设没有空气阻力，你将小球向下抛出，那么它脱离手后的加速度为,9.8 m/s2,大于 9.8 m/s2,小于 9.8 m/s2,无法判断，需要提供抛出时的速度。,A,conceptual_physics
208,二次谐波的频率是基频的,一半,两倍,相同,四倍,B,conceptual_physics
217,传递到系统的热量的计量单位是,卡路里,焦耳,两者其一,两者都不是,C,conceptual_physics
229,载流导线周围的磁场线形成,圆形,径向线,涡流,能量环,A,conceptual_physics
50,关于标准回归模型，下列哪个陈述是正确的？,y 有一个概率分布,x 有一个概率分布,假设干扰项与 x 相关,对于一个充分的模型，残差(u-hat)对于所有样本数据点都为零,A,econometrics
59,在 Bera-Jarque 检验的零假设下，分布具有,零偏度和零峰度,零偏度，峰度为 3,偏度为 1，零峰度,偏度为 1，峰度为 3。,B,econometrics
81,"研究人员在以下回归模型中检验结构稳定性：

$y_t = \beta_1 + \beta_2 x_{2t} + \beta_3 x_{3t} + u_t$

对于子样本回归，200 个观测值的总样本正好分成两半。则哪个是不受限制的残差平方和？",整个样本的 RSS,第一个子样本的 RSS,第二个子样本的 RSS,第一个子样本和第二个子样本的 RSS 之和,D,econometrics
107,"关于在蒙特卡洛实验中使用对偶变量，下列哪个陈述是正确的？

i) 对偶变量的工作原理是减少覆盖整个概率空间所需的重复次数

ii) 对偶变量涉及使用与模拟中使用的变量相似的变量，但其属性在分析上是已知的

iii) 对偶变量包括使用每个随机抽取值的负值，并使用这些值作为抽取值来重复实验

iv) 对偶变量包括对每个随机抽取值取一，并使用这些值作为抽取值来重复实验",仅 (ii) 和 (iv),仅 (i) 和 (iii),仅 (i)、(ii) 和 (iv),(i)、(ii)、(iii) 和 (iv),B,econometrics
110,假设对 100 家独立的公司进行检验，以确定其中有多少公司使用Jensen 型回归来“击败市场”，结果发现有 3 家基金经理显著地做到了这一点。这是否意味着股市效率低下的初步证据？,是,否,要回答此问题，你需要检验在此市场上交易的每一位基金经理,问题中没有提供足够的信息来得出关于市场效率的结论。,B,econometrics
36,磁通量的单位是,牛顿,安培匝,韦伯,特斯拉,C,electrical_engineering
47,在沃德-伦纳德(Ward-Leonard)系统中，速度下限由什么施加？,场电阻。,电枢电阻。,发电机的剩磁。,以上都不是。,C,electrical_engineering
55,导体的电阻率取决于,导体的面积。,导体的长度。,材料类型。,以上都不是。,C,electrical_engineering
82,三状态缓冲区具有以下输出状态,1，0，浮动,高，低，浮动,A 和 B,设置，重置，停止,C,electrical_engineering
121,在 Intel 8085A 中，指令的第一个机器周期是哪一个？,一个操作码读取周期,一个内存读周期,一个内存写周期,一个 I/O 读周期,A,electrical_engineering
138,如果 P 是星型连接系统的功率，则等价的德尔塔连接系统的功率是多少？,P,3P,P/3,以上都不是,A,electrical_engineering
35,"Abe 找到了 1,3,3 这个数字列表的平均值和中位数。如果把数字 6 加到列表中，那么",平均值会增加。,平均值会减小。,中位数会增加。,中位数会减小。,A,elementary_mathematics
88,Kerri 在四场不同的比赛中跑了同样的距离。她的成绩分别是 18.04 秒、21.39 秒、12.99 秒和 14.14 秒。如果将单个成绩四舍五入到最接近的十分之一秒，那么 Kerri 在全部四场比赛中的总用时是多少？,66.6 秒,66.5 秒,66 秒,65.5 秒,B,elementary_mathematics
97,一个角等于一个圆的 1/360，这个角的度数是多少？,1,90,180,360,A,elementary_mathematics
125,邮局在一周内递送了一万八千零九十六封邮件。以展开形式如何书写邮件的数量？,"18 + 1,000 + 90 + 6","18 + 1,000 + 900 + 60","10,000 + 8,000 + 90 + 6","10,000 + 8,000 + 900 + 60",C,elementary_mathematics
156,数字模式 5、20、35、50、65……遵循一种跳数规则。哪个数字模式遵循相同的规则？,5、20、25、30、35……,13、18、23、28、33……,12、27、42、57、72……,15、30、40、55、65……,C,elementary_mathematics
205,用心算解方程 1.2 = 0.4y。,1.6,−3,4,3,D,elementary_mathematics
278,Gary 的农场里有 72 头奶牛。他的牛是马的 6 倍。数字句子 72 ÷ h = 6  可以用来求他有多少匹马。Gary 有多少匹马 h？,12 匹马,66 匹马,78 匹马,432 匹马,A,elementary_mathematics
302,在周初，XYZ 公司的股票价格为 24.75 美元。在接下来的五天里，该股票周一上涨 2.50 美元，周二下跌 3.25 美元，周三下跌 0.75 美元，周四上涨 1.25 美元，周五上涨 4.75 美元。周五收盘时这只股票的价格是多少？,12.25 美元,25.75 美元,29.25 美元,37.25 美元,C,elementary_mathematics
340,求以下数据集的中位数 79.88 美元、21.88 美元、29.88 美元、19.88 美元、17.88 美元。,17.88 美元,19.88 美元,21.88 美元,29.88 美元,C,elementary_mathematics
29,"利用间接真值表确定以下论证是否有效。如果论证无效，则选择一个代表反例的选项（也可能有其他反例。）
E ⊃ F
G ⊃ ~F / ~G ∨ ~E",有效,无效。当 E、F 和 G 为真时的反例,无效。当 E 和 G 为真而 F 为假时的反例,无效。当 F 和 G 为真而 E 为假时的反例,A,formal_logic
140,在自然选择可作用于一个种群之前，该种群必然存在以下哪项？,个体间的遗传变异,环境因素导致的个体间变异,有性繁殖,仅 B 和 C,A,high_school_biology
201,加拉帕戈斯群岛栖息着十多种具有各种专门适应的达尔文雀。每个物种都有获得食物的专门适应。南美洲大陆（推测是加拉帕戈斯雀祖先的来源）上的雀不存在类似适应的原因是什么？,大陆和加拉帕戈斯群岛上可获得的食物不同。,南美的捕食者限制了大陆雀的进化。,大陆不可能形成生殖隔离。,达尔文雀在加拉帕戈斯群岛上开发的可用生态位已被大陆上的其他鸟类占据。,D,high_school_biology
238,记忆丧失最有可能是由于脑哪个部位出现异常？,髓质,小脑,大脑,脑桥,C,high_school_biology
6,代表性元素的单原子离子通常,非常易溶,高电负性,与惰性气体等电子,高度着色,C,high_school_chemistry
29,你的导师让你确定某个化学反应的焓。你会怎么做？,测量反应的 ΔS 和 ΔG，并根据吉布斯自由能方程计算 ΔH。,使用弹式热量计测量反应的热量。,使用溶液量热计如咖啡杯量热计来测量热量。,使用光电子能谱仪测量化合物中所有原子的能量，并使用赫斯定律将它们相加。,C,high_school_chemistry
33,直链烃的熔点随着碳原子数的增加而增加。其原因是,化合物的质量增加,化合物的极性越来越强,每个分子中诱导偶极数量的增加,氢键的概率增加,C,high_school_chemistry
79,H2PO4- 离子的共轭酸是什么？,HPO42-,H2PO4-,H3PO4,PO43-,C,high_school_chemistry
102,氯气最容易与以下哪种物质反应,甲苯,乙烯,乙酸,乙烷,B,high_school_chemistry
154,需要 26.3 mL 0.122 M KOH 来中和 0.682 克一元弱酸的摩尔质量是多少？,212 g mol-1,4.70 g mol-1,147 g mol-1,682 g mol-1,A,high_school_chemistry
40,某个计算机游戏是在人类玩家和计算机控制的玩家之间进行的。每次轮到计算机控制的玩家时，游戏运行缓慢，因为计算机会评估所有潜在的动作并选择最佳动作。以下哪项最能描述提高游戏运行速度的可能性？,只有在两个人类玩家之间而不是与计算机控制的玩家进行游戏时，游戏的运行速度才能得到提高。,每次轮到计算机控制的玩家时，使用寻找近似解的过程可能会提高游戏的运行速度。,游戏的运行速度无法提高，因为只能对计算机进行编程以找到最佳解决方案。,游戏的运行速度无法提高，因为游戏是一种无法在合理时间内运行的算法的示例。,B,high_school_computer_science
68,这个 python 表达式的值是多少：4 + 3 % 2?,1,6,4,5,D,high_school_computer_science
72,"假设 l = [1,2,3,4]，那么 Python3 中的 sum(l) 是什么？",4,1,10,8,C,high_school_computer_science
41,"本问题涉及以下信息。
请阅读下面的诗来回答问题。
肩负起白人的重担——
派出你们最优秀的后代——
捆绑起你们的子孙，流放
去服侍你手下俘虏的需要；
在沉重的马具中等待，
那些急躁而野蛮的——
刚被你抓住的阴沉的人
他们半是恶魔，半是孩童
...
肩负起白人的重担——
平息野蛮人的战争——
填饱苦受饥荒的嘴
倾资使瘟疫平息；
当你的目标即将实现
为他人的工作将结束……
小心懒惰，或愚昧的异教徒
使你所有的希望化为乌有
鲁迪亚德·吉卜林，《白人的负担》，1899 年
这首诗描述了在大英帝国统治或影响下的土著人民是一种什么样的态度？",他们是英国种族的“流放之子”。,虽然“野蛮”，但他们为了持久和平而战。,他们准备改信基督教。,他们是欠文明和欠发达文明的产物。,D,high_school_european_history
68,"本问题涉及以下信息。
请阅读下面的节选。
最崇高的、最尊贵的天才的才能，从来没有像现在这样被如此丰富地赋予一个人。拿破仑的天赋是惊人的。人类知识的所有分支在他庞大的头脑中似乎都同样熟悉。散落在大量纪念馆中的他在圣赫勒拿岛的谈话充满了强烈的兴趣。在他被监禁和死亡的漫长痛苦中，他畅所欲言，畅谈了他非凡的职业生涯，以及所有与我们民族福祉密切相关的道德、政治和宗教问题。熟悉这些用如此丰富的感情和充满活力的措辞表达出来的深刻的思想，任何人都会感到精神振奋。
——约翰·S·C·阿伯特，历史学家，《拿破仑在圣赫勒拿岛》，1855 年
拿破仑的下面哪些行为是作者在考察拿破仑高尚的品德和值得赞扬的事迹时似乎忽略的他的伪善？",入侵海地以阻止那里的奴隶起义,制定《拿破仑法典》,提拔军人和政府工作人员时只看他们的功绩,他征服了欧洲并使用了大陆体系,A,high_school_european_history
69,"本问题涉及以下信息。
保密 - 阁下的个人信息和指导
奥匈大使昨天向[德国]皇帝[威廉二世]递交了[奥匈帝国]皇帝弗朗西斯·约瑟夫的一封机密私人信件，信中从奥匈帝国的角度描述了目前的局势，并描述了维也纳正在考虑的措施。现将副本转交阁下。……
陛下想说，由于俄国和塞尔维亚的泛斯拉夫鼓动，他并非对威胁奥匈帝国和三国同盟的危险视而不见。……此外，陛下将根据弗朗茨·约瑟夫皇帝的意愿，在布加勒斯特作出努力，影响卡罗尔国王履行其同盟义务，放弃塞尔维亚，并镇压针对奥匈帝国的罗马尼亚叛乱。
最后，就塞尔维亚而言，陛下当然不能干涉奥匈帝国与塞尔维亚之间正在进行的争端，因为这件事不在他的职权范围内。然而，弗朗茨·约瑟夫皇帝可以放心，陛下将忠实地站在奥匈帝国一边，这是他的同盟义务和他的古老友谊所要求的。
希奥博尔德·冯·贝特曼-霍尔韦格（德国总理）给德国驻维也纳大使的电报，1914 年 7 月 6 日
从这篇文章中，人们可以推断出，贝特曼-霍尔韦格的电报通常被称为德国的“空白支票”，因为",它保证德国加入三国同盟，并支持奥匈帝国反对三国协约,它被认为给了奥地利一个无限的范围来应对弗朗茨·费迪南遇刺、应对塞尔维亚以及奥匈帝国内部的泛斯拉夫主义,它承诺德国将无限支持弗朗茨·约瑟夫接替最近被暗杀的弗朗茨·斐迪南的努力,它对弗朗茨·约瑟夫和奥匈帝国没有提供任何真正的支持,B,high_school_european_history
13,城市中心所服务的外围地区被称为,红线区域。,阈值。,范围。,腹地。,D,high_school_geography
103,在人口众多且迅速老龄化的国家，以下哪项是主要问题？,免疫接种,充足的学校,日托设施,医疗保健,D,high_school_geography
148,以下哪项不是欧洲目前面临的问题？,移民增加,人口增长乏力,环境冷漠,城市民族聚居区增多,C,high_school_geography
175,任何文化的变革都是通过以下所有过程实现的，除了,创新。,传播。,文化适应。,重力。,D,high_school_geography
178,实现人口零增长 (ZPG) 的条件是,粗出生率 (CBR) - 粗死亡率 (CDR）5 2。,出生 1 移民 5 死亡 1 移民。,总和生育率 5 3。,达到更替生育率。,B,high_school_geography
182,显示单一类别统计数据的地图称为,通用地图。,专题地图。,参考地图。,心理地图。,B,high_school_geography
54,如果短期总供给曲线呈水平，那是因为,存在很多闲置资源，因此可以在不提高工资和价格的情况下增加产出。,任何产出的增加都需要工资和价格的相应增长。,产出的增加会导致价格上涨，但工资的调整速度要慢得多。,利率下降会增加对商品和服务的需求，从而对价格产生上行压力。,A,high_school_macroeconomics
65,假设 DVD 播放机是一种普通商品，在竞争性市场上进行交换。在其他条件不变的情况下，家庭收入的增加将,导致均衡数量增加和价格上涨。,导致衡数量减少和价格上涨。,导致均衡价格上涨，但数量变化不明确。,导致均衡数量减少和价格降低。,A,high_school_macroeconomics
114,存款准备金率为 0.10，Mommy Morebucks 从支票账户中提取了 100 万美元，并将其作为现金存放在她的冰箱里。那么这次取款对流通中的货币有何潜在影响？,减少 900 万美元,减少 100 万美元,减少 10 万美元,增加 100 万美元,A,high_school_macroeconomics
177,如果……，部分准备金银行制度创造货币的能力就会减弱。,借款家庭将全部贷款金额转存回银行,银行持有超额准备金,银行将多余的准备金全部借给借款客户,家庭增加在银行的支票存款,B,high_school_macroeconomics
206,美国在竞争激烈的市场中生产大米。在自由贸易下，世界价格低于国内价格。那么以下哪项陈述为真？,美国开始进口大米以弥补国内短缺。,美国开始出口大米以弥补国内短缺。,美国开始进口大米以消除国内过剩。,美国开始出口大米以消除国内过剩。,A,high_school_macroeconomics
218,在银行的资产负债表中，以下哪项被视为负债？,要求储备金,超额储备金,贷款,存款,D,high_school_macroeconomics
227,如果美元需求上升，而美元供应下降，那么,美元就会升值。,美元就会贬值。,汇率就会受到影响，但不会影响美元的价值。,汇率不会受到影响。,A,high_school_macroeconomics
313,总需求曲线,是市场需求曲线的水平总和。,是企业需求曲线的水平总和。,是单个商品需求曲线的简单汇总。,并不能通过将产品需求曲线横向或纵向相加得出。,D,high_school_macroeconomics
370,以下哪项会使总需求曲线向右移动？,价格水平上升,美元国际价值贬值,个人所得税税率提高,利率上升,B,high_school_macroeconomics
2,"若对于正整数 n 的每个质因数 p, p^2 也是 n 的因数，则 n 称为“强整数”。强整数的一个例子是",392,336,300,297,A,high_school_mathematics
11,假设 n > 1，其正除数的乘积是 n^6 的最小正整数 n 是多少？,30,64,2048,60,D,high_school_mathematics
25,符号 5! 表示 5\cdot 4\cdot 3\cdot 2\cdot 1。则作为 5! 的因数的最大奇整数是多少？,5,3,15,31,C,high_school_mathematics
40,若 888x + 889y = 890 且 891x + 892y = 893，则 x - y 的值是多少？,1,-3,-1,3,B,high_school_mathematics
41,一个数字的质因数是 2、5、7、13 和 31。下列哪项一定是该数的因数？,4,6,10,15,C,high_school_mathematics
71,\frac{-\frac{18}{7}}{-\frac{6}{5}} 是什么？,\frac{7}{15},\frac{15}{7},\frac{15}{8},\frac{15}{11},B,high_school_mathematics
83,252 和 96 的最大公因数是什么？,6,24,5,12,D,high_school_mathematics
